,tweets,timestamps
28,"RT @CardedSam: Writeup #1: @gamblingapes 

Gambling Apes
NFT Count: 7777 | Mint Cost: .077 Eth | Money Generated: 598.829 Eth
Website: http…",2021-12-15 06:59:38+00:00
29,"RT @CardedSam: Writeup #1: @gamblingapes 

Gambling Apes
NFT Count: 7777 | Mint Cost: .077 Eth | Money Generated: 598.829 Eth
Website: http…",2021-12-15 05:31:18+00:00
30,"RT @CardedSam: Writeup #1: @gamblingapes 

Gambling Apes
NFT Count: 7777 | Mint Cost: .077 Eth | Money Generated: 598.829 Eth
Website: http…",2021-12-15 05:07:33+00:00
31,"RT @CardedSam: Writeup #1: @gamblingapes 

Gambling Apes
NFT Count: 7777 | Mint Cost: .077 Eth | Money Generated: 598.829 Eth
Website: http…",2021-12-15 05:04:34+00:00
32,"RT @CardedSam: Writeup #1: @gamblingapes 

Gambling Apes
NFT Count: 7777 | Mint Cost: .077 Eth | Money Generated: 598.829 Eth
Website: http…",2021-12-15 04:58:46+00:00
33,"RT @CardedSam: Writeup #1: @gamblingapes 

Gambling Apes
NFT Count: 7777 | Mint Cost: .077 Eth | Money Generated: 598.829 Eth
Website: http…",2021-12-15 04:58:43+00:00
34,"RT @CardedSam: Writeup #1: @gamblingapes 

Gambling Apes
NFT Count: 7777 | Mint Cost: .077 Eth | Money Generated: 598.829 Eth
Website: http…",2021-12-15 04:46:17+00:00
35,"RT @CardedSam: Writeup #1: @gamblingapes 

Gambling Apes
NFT Count: 7777 | Mint Cost: .077 Eth | Money Generated: 598.829 Eth
Website: http…",2021-12-15 04:44:03+00:00
36,"Writeup #1: @gamblingapes 

Gambling Apes
NFT Count: 7777 | Mint Cost: .077 Eth | Money Generated: 598.829 Eth
Webs… https://t.co/REdD98qCi0",2021-12-15 04:40:16+00:00
37,Gambling Ape NFT holders received 70% of the casino’s income. Holders receive at least $90 for every $1 million in… https://t.co/jFQJnJjvDt,2021-12-14 16:50:02+00:00
38,@MetaverseAwards @Bai_licious @comrades_NFT @TacitaToons @MarsCatsVoyage @JRJoziJR @gamblingapes @JRJoziJR def dese… https://t.co/R2Py5th6Yz,2021-12-11 17:15:02+00:00
39,"RT @WeirdApeCartel: We opened a room for gambling in our Discord channel . You're welcome, internet.

👇🏻 Come on in, apes...
https://t.co/H…",2021-12-10 07:58:59+00:00
40,Gambling Apes takeoff coming soon. Don’t miss out !! #gamblingapes #nearlytime #nft #nftcommunity #metacasino https://t.co/RKlf3TIZRU,2021-12-10 05:24:26+00:00
41,"RT @WeirdApeCartel: We opened a room for gambling in our Discord channel . You're welcome, internet.

👇🏻 Come on in, apes...
https://t.co/H…",2021-12-10 03:08:56+00:00
42,"RT @WeirdApeCartel: We opened a room for gambling in our Discord channel . You're welcome, internet.

👇🏻 Come on in, apes...
https://t.co/H…",2021-12-10 03:05:23+00:00
43,"RT @WeirdApeCartel: We opened a room for gambling in our Discord channel . You're welcome, internet.

👇🏻 Come on in, apes...
https://t.co/H…",2021-12-10 03:02:50+00:00
44,"We opened a room for gambling in our Discord channel . You're welcome, internet.

👇🏻 Come on in, apes...… https://t.co/mQzo02Lb8p",2021-12-10 02:59:07+00:00
45,"🚨 ""Gambling Ape #6049"" was sold for 10.5 ETH ($43,973).

7x the average price of ""Gambling Apes"" today | #NFT
https://t.co/LEX4RHE2Gy",2021-12-09 23:21:37+00:00
46,"@Chameleon_NFT @coolcatsnft @Deadfellaznft @gamblingapes @LazyLionsNFT The best BET is with GAPES! 🎲🎰💰
Profit shari… https://t.co/YmeK07JLwF",2021-12-09 23:18:20+00:00
47,@RioRyu7 @gamblingapes @ApesGambling @SlotieNft looks like it has potential. I've personally only invested in 2 pro… https://t.co/OiI1GEpsy8,2021-12-09 21:29:44+00:00
48,@ReidarDao Gambling Apes! NFT owners received shared profits from online and metaverse casinos. Casinos opening on… https://t.co/nsZb3DwCSi,2021-12-08 23:10:14+00:00
49,@KamenGamerRetro @WhoseBacon @wealth Look up decentraland ...I've never paid 5k an NFT I've sold plenty at 5-10k...… https://t.co/wGHpeKmaLx,2021-12-07 22:03:00+00:00
50,"RT @RaritySniperNFT: Giveaway! 🎉

Rarity Sniper has partnered with @gamblingapes to give away one Gambling Apes NFT.

To enter:
1. Follow @…",2021-12-07 20:51:01+00:00
51,@hodlcaesar @owlman1of1 @invariantlabs_ I’m not sure that’s true. Different business models. Gambling apes has actu… https://t.co/1ZlEf5Y21M,2021-12-07 15:32:57+00:00
52,@cryptocasey And not shilling but check out gambling apes nft meetup is In Miami co-own two casinos one web based o… https://t.co/fNQbDkZEZC,2021-12-07 04:26:24+00:00
53,"@Coinbase_NFT Gambling Apes! If you don't know about this come up, you will miss out I promise. Great community and… https://t.co/ZZOBimSGtX",2021-12-06 23:23:41+00:00
54,@nft__ninja @JungleFreaksNFT @gamblingapes i have an analysis on gambling apes. really like the project,2021-12-05 04:24:39+00:00
55,"@chaseprogress I believe $algo will get there one day. Luckily I can afford to pay the $eth gas, my base thesis is… https://t.co/FaQTo6pWqU",2021-12-05 00:29:57+00:00
56,"5/
Gambling Apes: 1.075Ξ (📉 -5.2%)
DeadFellaz: 0.89Ξ (📈 2.3%)
Galaxy Fight Club: 0.66Ξ (📈 1.54%)
0N1 Force: 0.59Ξ (… https://t.co/Y2uPYxIAJn",2021-12-04 16:55:09+00:00
57,@gamblingapes Hello Gambling Apes I was wondering what do we do with our Ape NFT once we purchased it? Do we just h… https://t.co/7r2qOdR030,2021-12-02 23:49:37+00:00
58,"RT @MetaverseAwards: @gamblingapes Not last, but not first either! Let's see if you guys can rally back and be in with a chance to win an a…",2021-12-02 23:18:44+00:00
59,@MetaverseAwards @SpacePunksClub @MarsCatsVoyage @TheNinjaHideout @gamblingapes Gambling Apes where NFT ownership a… https://t.co/oOrKqJA0lu,2021-12-02 22:08:09+00:00
60,"@gamblingapes Not last, but not first either! Let's see if you guys can rally back and be in with a chance to win a… https://t.co/KrAMW11qqJ",2021-12-02 21:29:30+00:00
61,@Banks Gambling Apes NFT !!! https://t.co/FtJL8anjNJ,2021-12-02 15:04:09+00:00
62,"RT @RaritySniperNFT: Giveaway! 🎉

Rarity Sniper has partnered with @gamblingapes to give away one Gambling Apes NFT.

To enter:
1. Follow @…",2021-12-02 14:06:45+00:00
63,@TheMoonCarl Gambling Apes NFT ! This nft will literally mine ETH for you.l,2021-12-02 12:33:31+00:00
64,@BMC_NFT @Mihak_NFT @Howlxtract1134 @TheSandboxGame I like the prospect of metaverse casinos. Gambling apes offers… https://t.co/RGzRKwa88l,2021-12-02 07:21:09+00:00
65,@h8koNCS @alexvcsgo @Alp0llo There’s actually some utility in this NFT. Owning one of the Gambling Apes gives you a… https://t.co/73SxraF5Wt,2021-12-01 22:26:21+00:00
66,RT @BeLikeWabzi: DO. NOT. SLEEP. ON. GAMBLING. APES. @gamblingapes 2 CASINOS SHARED REVENUE. ONE OF THE BEST UTILITIES IN THE WHOLE NFT SPA…,2021-12-01 04:47:55+00:00
67,RT @BeLikeWabzi: DO. NOT. SLEEP. ON. GAMBLING. APES. @gamblingapes 2 CASINOS SHARED REVENUE. ONE OF THE BEST UTILITIES IN THE WHOLE NFT SPA…,2021-11-30 20:56:18+00:00
68,RT @BeLikeWabzi: DO. NOT. SLEEP. ON. GAMBLING. APES. @gamblingapes 2 CASINOS SHARED REVENUE. ONE OF THE BEST UTILITIES IN THE WHOLE NFT SPA…,2021-11-30 20:42:28+00:00
69,RT @BeLikeWabzi: DO. NOT. SLEEP. ON. GAMBLING. APES. @gamblingapes 2 CASINOS SHARED REVENUE. ONE OF THE BEST UTILITIES IN THE WHOLE NFT SPA…,2021-11-30 19:34:25+00:00
70,RT @BeLikeWabzi: DO. NOT. SLEEP. ON. GAMBLING. APES. @gamblingapes 2 CASINOS SHARED REVENUE. ONE OF THE BEST UTILITIES IN THE WHOLE NFT SPA…,2021-11-30 19:23:06+00:00
71,RT @BeLikeWabzi: DO. NOT. SLEEP. ON. GAMBLING. APES. @gamblingapes 2 CASINOS SHARED REVENUE. ONE OF THE BEST UTILITIES IN THE WHOLE NFT SPA…,2021-11-30 18:43:34+00:00
72,RT @BeLikeWabzi: DO. NOT. SLEEP. ON. GAMBLING. APES. @gamblingapes 2 CASINOS SHARED REVENUE. ONE OF THE BEST UTILITIES IN THE WHOLE NFT SPA…,2021-11-30 14:27:00+00:00
73,RT @BeLikeWabzi: DO. NOT. SLEEP. ON. GAMBLING. APES. @gamblingapes 2 CASINOS SHARED REVENUE. ONE OF THE BEST UTILITIES IN THE WHOLE NFT SPA…,2021-11-30 14:22:06+00:00
74,RT @BeLikeWabzi: DO. NOT. SLEEP. ON. GAMBLING. APES. @gamblingapes 2 CASINOS SHARED REVENUE. ONE OF THE BEST UTILITIES IN THE WHOLE NFT SPA…,2021-11-30 14:20:07+00:00
75,RT @BeLikeWabzi: DO. NOT. SLEEP. ON. GAMBLING. APES. @gamblingapes 2 CASINOS SHARED REVENUE. ONE OF THE BEST UTILITIES IN THE WHOLE NFT SPA…,2021-11-30 11:36:25+00:00
76,RT @BeLikeWabzi: DO. NOT. SLEEP. ON. GAMBLING. APES. @gamblingapes 2 CASINOS SHARED REVENUE. ONE OF THE BEST UTILITIES IN THE WHOLE NFT SPA…,2021-11-30 11:12:44+00:00
77,RT @BeLikeWabzi: DO. NOT. SLEEP. ON. GAMBLING. APES. @gamblingapes 2 CASINOS SHARED REVENUE. ONE OF THE BEST UTILITIES IN THE WHOLE NFT SPA…,2021-11-30 09:57:56+00:00
78,RT @BeLikeWabzi: DO. NOT. SLEEP. ON. GAMBLING. APES. @gamblingapes 2 CASINOS SHARED REVENUE. ONE OF THE BEST UTILITIES IN THE WHOLE NFT SPA…,2021-11-30 09:56:40+00:00
79,RT @BeLikeWabzi: DO. NOT. SLEEP. ON. GAMBLING. APES. @gamblingapes 2 CASINOS SHARED REVENUE. ONE OF THE BEST UTILITIES IN THE WHOLE NFT SPA…,2021-11-30 09:53:01+00:00
80,RT @BeLikeWabzi: DO. NOT. SLEEP. ON. GAMBLING. APES. @gamblingapes 2 CASINOS SHARED REVENUE. ONE OF THE BEST UTILITIES IN THE WHOLE NFT SPA…,2021-11-30 09:52:15+00:00
81,DO. NOT. SLEEP. ON. GAMBLING. APES. @gamblingapes 2 CASINOS SHARED REVENUE. ONE OF THE BEST UTILITIES IN THE WHOLE… https://t.co/kCod8KARDr,2021-11-30 09:49:51+00:00
82,"RT @NFTGeeke: Going to be giving away this Gambling Apes worth .5 ETH ($2,062 at the time)
Like 👍 
Tag 3 Friends ✅
RT 📌to enter #NFTGiveawa…",2021-11-30 06:53:51+00:00
83,"RT @NFTGeeke: Going to be giving away this Gambling Apes worth .5 ETH ($2,062 at the time)
Like 👍 
Tag 3 Friends ✅
RT 📌to enter #NFTGiveawa…",2021-11-30 06:48:39+00:00
84,"@RsgAdvise Gambling apes best nft
@ciizesizzy @leetmeewiinn @rosebongteen 
#NFT #NFTs #NFTCommmunity",2021-11-29 15:41:09+00:00
85,@FaZeBizzle Bizzle you need to check out billionaire coyote club. They are an NFT mutual fund basically with a BAYC… https://t.co/E2VXErVE5e,2021-11-28 17:42:04+00:00
86,@NFT_MC_MA @gamblingapes @coyotecartelnft Ya i think they grabbed like 40 or 50 Gambling apes. The fact that im par… https://t.co/q7FXT981TJ,2021-11-28 02:52:33+00:00
87,Check out Gambling Apes #4638 by Art Wars l AW at https://t.co/RxAaKNbib0 NFT! https://t.co/kkDf3uw7G0 via… https://t.co/QueqUiU36K,2021-11-28 01:14:35+00:00
88,Check out Gambling Apes #4951 by Art Wars l AW at https://t.co/RxAaKNbib0 NFT! https://t.co/fgfXqEcrQH via… https://t.co/tHKsQhLRfV,2021-11-28 01:13:54+00:00
89,Check out Gambling Apes #712 by Art Wars l AW at https://t.co/RxAaKNbib0 NFT! https://t.co/BqgkfXYqhq via… https://t.co/jQkvFvUL5e,2021-11-28 01:12:49+00:00
90,@AlexxNFT Gambling apes NFT. You own a piece of a casino on the Metaverse,2021-11-28 00:07:35+00:00
91,"RT @RaritySniperNFT: Giveaway! 🎉

Rarity Sniper has partnered with @gamblingapes to give away one Gambling Apes NFT.

To enter:
1. Follow @…",2021-11-27 22:51:27+00:00
92,@gamblingapes I honestly don't know a single NFT that does it like Gambling Apes,2021-11-26 23:31:20+00:00
93,"Make $4,000 into $50,000 buy gambling apes! Don’t be last! #cryptocurrency #nft #WETH #gamblingapes @gamblingapes #Metaverse",2021-11-26 15:51:40+00:00
94,@audi_haz @gamblingapes @SVSNFT @MekaVerse @BoredApeYC @coolcatsnft @worldofwomennft @Crypto_Bull_NFT… https://t.co/ES0B0nwyY6,2021-11-26 15:46:43+00:00
95,@boredgentleman Still gambling. 99% will just lose money or won’t make a lot of profit🤷‍♂️ Most NFT projects will d… https://t.co/GMkGviE6tO,2021-11-26 09:13:52+00:00
96,"@Chameleon_NFT Gambling apes. Top 25 project on OpenSea. Official casino is dropping 17th Dec, floor has been stead… https://t.co/e5mY8wb2mo",2021-11-25 19:07:50+00:00
97,"RT @Dark_Yoda__: Why we have added Gambling Apes to our Vault by Billionaire Coyote Cartel https://t.co/VbiTMTsCRh 
@gamblingapes #NFTs #NF…",2021-11-25 17:21:50+00:00
98,"Why we have added Gambling Apes to our Vault by Billionaire Coyote Cartel https://t.co/VbiTMTsCRh 
@gamblingapes #NFTs #NFT #Crypto",2021-11-25 15:09:35+00:00
99,@KosherPlug @metab_nft Any thoughts on this passive income project ?  I feel like this is the next trend after wolf… https://t.co/cLRN8CCRx4,2021-11-25 02:14:55+00:00
