,tweets,timestamps
10,"The Doge Pound: 1.79 Ξ
World of Women: 1.88 Ξ
CyberKongz VX: 1.1 Ξ
Hashmasks: 0.7 Ξ
Gutter Rats: 0.54 Ξ
Treeverse:… https://t.co/GWyB6qFQ4p",2021-12-17 00:03:08+00:00
11,"The Doge Pound: 1.79 Ξ
World of Women: 1.86 Ξ
CyberKongz VX: 1.1 Ξ
Hashmasks: 0.7 Ξ
Gutter Rats: 0.59 Ξ
Treeverse:… https://t.co/eGiHjD59hb",2021-12-16 18:03:18+00:00
12,"RT @realCryptoDill: Season 2 NT holders... @TheCitaDAO_NFT has joined The Doge Pound guild. If you want to join the guild, join The CitaDAO…",2021-12-16 17:46:58+00:00
13,"-Zero Space'in anlaştığı firmalar ve NFT'ler
Illuvium,VaynerNFT,Zed Run,BossLogicUniverse,Sneaky Vampire Syndicate,… https://t.co/fYZw6k6B0s",2021-12-16 14:19:57+00:00
14,"The Doge Pound: 1.78 Ξ
World of Women: 1.86 Ξ
CyberKongz VX: 1.12 Ξ
Hashmasks: 0.75 Ξ
Gutter Rats: 0.62 Ξ
Treeverse… https://t.co/0fABSqoEwA",2021-12-16 12:03:11+00:00
15,"RT @TheDogePoundNFT: Still not giving up until @Coinbase_NFT recognizes us 😊 

Reply and RT let’s blast this out! 

The Doge Pound 💪🏼 https…",2021-12-16 06:09:47+00:00
16,"The Doge Pound: 1.8 Ξ
World of Women: 1.86 Ξ
CyberKongz VX: 1.1 Ξ
Hashmasks: 0.75 Ξ
Gutter Rats: 0.62 Ξ
Treeverse:… https://t.co/Wx4Y5Q6Nen",2021-12-16 06:03:09+00:00
17,@BillyM2k @MarkMagnuson I don’t get it. Why is nft doge pound cost more than your nft? You are the OG original doge creator.,2021-12-16 02:15:06+00:00
18,"The Doge Pound: 1.89 Ξ
World of Women: 1.9 Ξ
CyberKongz VX: 1.09 Ξ
Hashmasks: 0.75 Ξ
Gutter Rats: 0.62 Ξ
Treeverse:… https://t.co/rqV1yAA1Wm",2021-12-16 00:03:31+00:00
19,"RT @TheFancierNFT: NFT noob - BAYC is the best project.

Doge Pound - hold my beer!",2021-12-15 21:52:02+00:00
20,"RT @TheFancierNFT: NFT noob - BAYC is the best project.

Doge Pound - hold my beer!",2021-12-15 21:38:18+00:00
21,"The Doge Pound - Trading Price Analysis
Recent Avg Trading Price: 1.859 ETH
Recent Volume: 10
Total Supply: 10000
B… https://t.co/g2uFX0a2C3",2021-12-15 19:28:35+00:00
22,"The Doge Pound: 1.94 Ξ
World of Women: 1.95 Ξ
CyberKongz VX: 1.17 Ξ
Hashmasks: 0.79 Ξ
Gutter Rats: 0.62 Ξ
Treeverse… https://t.co/6lk913SFCW",2021-12-15 18:03:26+00:00
23,RT @TheDogePoundNFT: We thought about doing this just with The Doge Pound community but it wound be amazing to get everyone else involved a…,2021-12-15 13:58:27+00:00
24,RT @TheDogePoundNFT: We thought about doing this just with The Doge Pound community but it wound be amazing to get everyone else involved a…,2021-12-15 12:12:27+00:00
25,"The Doge Pound: 1.84 Ξ
World of Women: 1.94 Ξ
CyberKongz VX: 1.18 Ξ
Hashmasks: 0.69 Ξ
Gutter Rats: 0.62 Ξ
Treeverse… https://t.co/OBGjtH3to3",2021-12-15 12:03:09+00:00
26,"@MetamindsNFT -  Chance to Win Veefriends NFT (Based on 2k supply will be changed to Doge Pound or equivalent).
-… https://t.co/eBGS7IUweE",2021-12-15 11:51:02+00:00
27,RT @TheDogePoundNFT: We thought about doing this just with The Doge Pound community but it wound be amazing to get everyone else involved a…,2021-12-15 06:34:24+00:00
28,"The Doge Pound: 1.83 Ξ
World of Women: 1.95 Ξ
CyberKongz VX: 1.19 Ξ
Hashmasks: 0.79 Ξ
Gutter Rats: 0.62 Ξ
Treeverse… https://t.co/5p2kbzkK0K",2021-12-15 06:03:10+00:00
29,RT @TheDogePoundNFT: We thought about doing this just with The Doge Pound community but it wound be amazing to get everyone else involved a…,2021-12-15 03:07:15+00:00
30,So the @TheDogePoundNFT changed to Doge Pound Studios today to reflect their focus on gaming. With the addition of… https://t.co/bdX1Zbatqi,2021-12-15 02:45:36+00:00
31,RT @TheDogePoundNFT: We thought about doing this just with The Doge Pound community but it wound be amazing to get everyone else involved a…,2021-12-15 01:49:25+00:00
32,RT @TheDogePoundNFT: We thought about doing this just with The Doge Pound community but it wound be amazing to get everyone else involved a…,2021-12-15 01:28:36+00:00
33,We thought about doing this just with The Doge Pound community but it wound be amazing to get everyone else involve… https://t.co/Lt34Q8TyKa,2021-12-15 01:26:09+00:00
34,RT @TheDogePoundNFT: Our OG NFT and brand will always remain as The Doge Pound NFT but our branding over the next 1-2 months will change to…,2021-12-15 00:47:32+00:00
35,RT @TheDogePoundNFT: Our OG NFT and brand will always remain as The Doge Pound NFT but our branding over the next 1-2 months will change to…,2021-12-15 00:30:51+00:00
36,"The Doge Pound is now Doge Pound Studios!

A professional team with a more fitting name 🎮

Can’t really call this a… https://t.co/VFkToFXn75",2021-12-15 00:11:51+00:00
37,"The Doge Pound: 1.69 Ξ
World of Women: 1.95 Ξ
CyberKongz VX: 1.19 Ξ
Hashmasks: 0.78 Ξ
Gutter Rats: 0.62 Ξ
Treeverse… https://t.co/ta6v1RpXHn",2021-12-15 00:03:06+00:00
38,RT @TheDogePoundNFT: Our OG NFT and brand will always remain as The Doge Pound NFT but our branding over the next 1-2 months will change to…,2021-12-14 23:25:53+00:00
39,RT @TheDogePoundNFT: Our OG NFT and brand will always remain as The Doge Pound NFT but our branding over the next 1-2 months will change to…,2021-12-14 22:24:48+00:00
40,RT @TheDogePoundNFT: Our OG NFT and brand will always remain as The Doge Pound NFT but our branding over the next 1-2 months will change to…,2021-12-14 22:09:19+00:00
41,@Coinbase_NFT Sure The Doge Pound will be on board! @TheDogePoundNFT,2021-12-14 21:56:46+00:00
42,RT @TheDogePoundNFT: Our OG NFT and brand will always remain as The Doge Pound NFT but our branding over the next 1-2 months will change to…,2021-12-14 21:34:56+00:00
43,"DOGGY #2686 TheDogePoundNFT was just sold to TwoCoreys2Trade. #NFT #cryptoart
Selling price: 1.7 ETH
Collection / P… https://t.co/Ep4hMTAK5j",2021-12-14 21:31:16+00:00
44,RT @TheDogePoundNFT: Our OG NFT and brand will always remain as The Doge Pound NFT but our branding over the next 1-2 months will change to…,2021-12-14 21:15:21+00:00
45,RT @TheDogePoundNFT: Our OG NFT and brand will always remain as The Doge Pound NFT but our branding over the next 1-2 months will change to…,2021-12-14 20:55:30+00:00
46,RT @TheDogePoundNFT: Our OG NFT and brand will always remain as The Doge Pound NFT but our branding over the next 1-2 months will change to…,2021-12-14 20:54:32+00:00
47,RT @TheDogePoundNFT: Our OG NFT and brand will always remain as The Doge Pound NFT but our branding over the next 1-2 months will change to…,2021-12-14 20:53:14+00:00
48,RT @TheDogePoundNFT: Our OG NFT and brand will always remain as The Doge Pound NFT but our branding over the next 1-2 months will change to…,2021-12-14 20:45:10+00:00
49,"RT @TheDogePoundNFT: Introducing V1 @RarityRanks! 

A Doge Pound product built with the NFT community in mind

Rarity Rankings ✅ 
Chrome Ex…",2021-12-14 20:45:06+00:00
50,RT @TheDogePoundNFT: Our OG NFT and brand will always remain as The Doge Pound NFT but our branding over the next 1-2 months will change to…,2021-12-14 20:42:08+00:00
51,RT @TheDogePoundNFT: Our OG NFT and brand will always remain as The Doge Pound NFT but our branding over the next 1-2 months will change to…,2021-12-14 20:42:06+00:00
52,"RT @TheDogePoundNFT: Still not giving up until @Coinbase_NFT recognizes us 😊 

Reply and RT let’s blast this out! 

The Doge Pound 💪🏼 https…",2021-12-14 20:39:16+00:00
53,RT @TheDogePoundNFT: Our OG NFT and brand will always remain as The Doge Pound NFT but our branding over the next 1-2 months will change to…,2021-12-14 20:31:35+00:00
54,RT @TheDogePoundNFT: Our OG NFT and brand will always remain as The Doge Pound NFT but our branding over the next 1-2 months will change to…,2021-12-14 20:31:11+00:00
55,"RT @David3211234575: @Coinbase_NFT you have to add The doge pound, they have one of the biggest and best communities in the Nft space. 💎🐾",2021-12-14 20:29:06+00:00
56,"@Coinbase_NFT you have to add The doge pound, they have one of the biggest and best communities in the Nft space. 💎🐾 https://t.co/Rlzh4leVrS",2021-12-14 20:27:11+00:00
57,RT @TheDogePoundNFT: Our OG NFT and brand will always remain as The Doge Pound NFT but our branding over the next 1-2 months will change to…,2021-12-14 20:22:58+00:00
58,RT @TheDogePoundNFT: Our OG NFT and brand will always remain as The Doge Pound NFT but our branding over the next 1-2 months will change to…,2021-12-14 20:22:36+00:00
59,"NFT noob - BAYC is the best project.

Doge Pound - hold my beer! https://t.co/9s24FNO9tu",2021-12-14 20:22:19+00:00
60,RT @TheDogePoundNFT: Our OG NFT and brand will always remain as The Doge Pound NFT but our branding over the next 1-2 months will change to…,2021-12-14 20:20:26+00:00
61,RT @TheDogePoundNFT: Our OG NFT and brand will always remain as The Doge Pound NFT but our branding over the next 1-2 months will change to…,2021-12-14 20:18:56+00:00
62,RT @TheDogePoundNFT: Our OG NFT and brand will always remain as The Doge Pound NFT but our branding over the next 1-2 months will change to…,2021-12-14 20:18:01+00:00
63,RT @TheDogePoundNFT: Our OG NFT and brand will always remain as The Doge Pound NFT but our branding over the next 1-2 months will change to…,2021-12-14 20:17:16+00:00
64,RT @TheDogePoundNFT: Our OG NFT and brand will always remain as The Doge Pound NFT but our branding over the next 1-2 months will change to…,2021-12-14 20:16:36+00:00
65,RT @TheDogePoundNFT: Our OG NFT and brand will always remain as The Doge Pound NFT but our branding over the next 1-2 months will change to…,2021-12-14 20:16:09+00:00
66,Our OG NFT and brand will always remain as The Doge Pound NFT but our branding over the next 1-2 months will change… https://t.co/g4j73wh8xu,2021-12-14 20:15:39+00:00
67,"The Doge Pound: 1.73 Ξ
World of Women: 1.95 Ξ
CyberKongz VX: 1.05 Ξ
Hashmasks: 0.68 Ξ
Gutter Rats: 0.62 Ξ
Treeverse… https://t.co/DBYGhR27Rk",2021-12-14 18:03:24+00:00
68,"RT @TheDogePoundNFT: In the coming weeks we will consider rebranding to make it more and more clear what The Doge Pound is

When you buy an…",2021-12-14 17:43:56+00:00
69,"RT @CryptoBigMac: 🚨1 Hour until Project Reveal and Whitelist Minting🚨

The Doge Pound and Space Punks Club now follow our project on twitte…",2021-12-14 17:41:01+00:00
70,"RT @realCryptoDill: Season 2 NT holders... @TheCitaDAO_NFT has joined The Doge Pound guild. If you want to join the guild, join The CitaDAO…",2021-12-14 17:27:02+00:00
71,"RT @CryptoBigMac: 🚨1 Hour until Project Reveal and Whitelist Minting🚨

The Doge Pound and Space Punks Club now follow our project on twitte…",2021-12-14 17:24:20+00:00
72,"RT @CryptoBigMac: 🚨1 Hour until Project Reveal and Whitelist Minting🚨

The Doge Pound and Space Punks Club now follow our project on twitte…",2021-12-14 17:23:38+00:00
73,"RT @CryptoBigMac: 🚨1 Hour until Project Reveal and Whitelist Minting🚨

The Doge Pound and Space Punks Club now follow our project on twitte…",2021-12-14 17:18:28+00:00
74,"RT @realCryptoDill: Season 2 NT holders... @TheCitaDAO_NFT has joined The Doge Pound guild. If you want to join the guild, join The CitaDAO…",2021-12-14 17:05:55+00:00
75,"RT @CryptoBigMac: 🚨1 Hour until Project Reveal and Whitelist Minting🚨

The Doge Pound and Space Punks Club now follow our project on twitte…",2021-12-14 17:04:10+00:00
76,"RT @CryptoBigMac: 🚨1 Hour until Project Reveal and Whitelist Minting🚨

The Doge Pound and Space Punks Club now follow our project on twitte…",2021-12-14 17:04:05+00:00
77,"RT @CryptoBigMac: 🚨1 Hour until Project Reveal and Whitelist Minting🚨

The Doge Pound and Space Punks Club now follow our project on twitte…",2021-12-14 17:03:14+00:00
78,"RT @CryptoBigMac: 🚨1 Hour until Project Reveal and Whitelist Minting🚨

The Doge Pound and Space Punks Club now follow our project on twitte…",2021-12-14 17:02:37+00:00
79,"RT @CryptoBigMac: 🚨1 Hour until Project Reveal and Whitelist Minting🚨

The Doge Pound and Space Punks Club now follow our project on twitte…",2021-12-14 17:02:01+00:00
80,"RT @CryptoBigMac: 🚨1 Hour until Project Reveal and Whitelist Minting🚨

The Doge Pound and Space Punks Club now follow our project on twitte…",2021-12-14 17:01:34+00:00
81,"RT @CryptoBigMac: 🚨1 Hour until Project Reveal and Whitelist Minting🚨

The Doge Pound and Space Punks Club now follow our project on twitte…",2021-12-14 17:01:14+00:00
82,"🚨1 Hour until Project Reveal and Whitelist Minting🚨

The Doge Pound and Space Punks Club now follow our project on… https://t.co/4a8IiKFtVS",2021-12-14 17:00:59+00:00
83,@TheDogePoundNFT @Coinbase_NFT I didn't even occur to me that The Doge Pound didn't already have a partnership with @Coinbase_NFT.,2021-12-14 15:46:38+00:00
84,"RT @TheDogePoundNFT: In the coming weeks we will consider rebranding to make it more and more clear what The Doge Pound is

When you buy an…",2021-12-14 15:09:04+00:00
85,"RT @realCryptoDill: Season 2 NT holders... @TheCitaDAO_NFT has joined The Doge Pound guild. If you want to join the guild, join The CitaDAO…",2021-12-14 13:33:46+00:00
86,"RT @realCryptoDill: Season 2 NT holders... @TheCitaDAO_NFT has joined The Doge Pound guild. If you want to join the guild, join The CitaDAO…",2021-12-14 13:32:54+00:00
87,"RT @realCryptoDill: Season 2 NT holders... @TheCitaDAO_NFT has joined The Doge Pound guild. If you want to join the guild, join The CitaDAO…",2021-12-14 13:28:40+00:00
88,"Season 2 NT holders... @TheCitaDAO_NFT has joined The Doge Pound guild. If you want to join the guild, join The Cit… https://t.co/zs2dHHGa4j",2021-12-14 13:28:29+00:00
89,"🐶 The doge pound 🐶 highly collectible and exclusive collections on our opensea now #4038 🐶

Get your EXCLUSIVE dogg… https://t.co/cCyiQwkuiL",2021-12-14 12:35:52+00:00
90,"RT @TheDogePoundNFT: In the coming weeks we will consider rebranding to make it more and more clear what The Doge Pound is

When you buy an…",2021-12-14 07:56:43+00:00
91,"RT @TheDogePoundNFT: Still not giving up until @Coinbase_NFT recognizes us 😊 

Reply and RT let’s blast this out! 

The Doge Pound 💪🏼 https…",2021-12-14 06:48:00+00:00
92,"@TheDogePoundNFT Will we need a Doge Pound NFT, or will a Puppy suffice? Is there any benefit to holding a puppy if… https://t.co/00hDFNiC3y",2021-12-14 02:40:02+00:00
93,@CaleCrypto The acquisition is an escalation- wouldn’t be surprised to see more brands “ape in” to successful proje… https://t.co/5Hz0brqQlu,2021-12-14 02:27:37+00:00
94,The Doge Pound NFT is crushing it on a consistent basis. It’s run like a high level business. Love everything about… https://t.co/C0pxcjneEq,2021-12-14 01:43:26+00:00
95,"RT @TheDogePoundNFT: In the coming weeks we will consider rebranding to make it more and more clear what The Doge Pound is

When you buy an…",2021-12-14 01:05:17+00:00
96,@BAYC2745 Can't wait! Too bad I missed filling out the WL form in my Doge Pound discord! Now I'm waiting to buy thi… https://t.co/JtKNTRCfNW,2021-12-14 00:48:39+00:00
97,"Volume dropped from 58 to 3 today 🤔@TheDogePoundNFT 

The Doge Pound - Trading Price Analysis 
Recent Avg Trading P… https://t.co/KAlyQ8aGDh",2021-12-14 00:37:49+00:00
98,"RT @TdpDoge7k: DAY4, @Coinbase_NFT, I'm looking at the waitlist landing page, yet I do not see @TheDogePoundNFT  show-cased as a top notch…",2021-12-13 23:44:22+00:00
99,@BillyM2k @danheld Looking forward to a time when he's also talking about @TheDogePoundNFT and the NFT space in gen… https://t.co/Db99O64ZcA,2021-12-13 23:35:02+00:00
